date,RV,RK,BPV,RQ,TQ,RS_neg,RS_pos,Z,J_flag,C,J,signed_jump,realized_skew,realized_kurt,n_bars,r_d,close,volume,dow,is_weekend
2019-05-20 00:00:00+00:00,0.003849008985502237,0.0031799275839991337,0.0035669252852674575,2.074985430071697e-05,1.3483138781803564e-05,0.0021925329080617964,0.0016564760774404402,1.4624725372108531,0,0.003849008985502237,0.0,-0.0005360568306213562,-0.5637562948355819,4.201829795727924,257,-0.025072656002762983,7180.1,160.75579066,0,0
2019-05-23 00:00:00+00:00,0.0015132849661266875,0.0007265497617267861,0.001106787566504311,4.775625104559869e-06,1.4486661649383768e-06,0.0005933885157320117,0.0009198964503946757,4.944309646944874,1,0.001106787566504311,0.00040649739962237644,0.00032650793466266397,0.7790519823307527,6.256191676822851,244,0.025962416165107527,7046.9,104.59521516999999,3,0
2019-05-27 00:00:00+00:00,0.0041226969134559996,0.0008513293726948721,0.0034067995552959545,0.00031404469466613915,3.0410026227146924e-05,0.0021487738263790065,0.001973923087076994,2.2166023584753396,0,0.0041226969134559996,0.0,-0.00017485073930201267,-0.47870366050624075,55.43064083027906,260,0.00628455855408383,7869.3,159.61950772,0,0
2019-05-29 00:00:00+00:00,0.0006859913580643201,0.0005368346393124645,0.0005346235544055218,8.58644168879317e-07,2.9174176709166024e-07,0.00036282356176168667,0.0003231677963026334,4.433983684343952,1,0.0005346235544055218,0.00015136780365879827,-3.965576545905328e-05,-0.15730389501432365,5.4739041744181325,251,-0.005767176491277226,7780.3,107.14158227,2,0
2019-05-30 00:00:00+00:00,0.002950651750565827,0.0021593290636117775,0.002699470997689589,6.645980291917942e-05,1.848510215715218e-05,0.0019819364277266858,0.000968715322839141,1.1001187709123732,0,0.002950651750565827,0.0,-0.0010132211048875447,-2.2876205654997164,22.90046988843206,258,-0.04323322535933549,7451.1,212.89026554999998,3,0
2019-05-31 00:00:00+00:00,0.0011819100955364518,0.0008719272497057068,0.001005946918799008,3.6849681041423848e-06,1.1191886748443246e-06,0.0004906803701315101,0.0006912297254049416,2.822032602190459,0,0.0011819100955364518,0.0,0.0002005493552734315,0.802863653252646,7.9138188201132404,242,0.029528442022757062,7674.4,93.17161549,4,0
2019-06-04 00:00:00+00:00,0.009422622679129276,0.0028837204791192523,0.0038680644454928475,0.0016157995199873976,0.00011105724997360497,0.004941460458065825,0.004481162221063453,4.513510791551454,1,0.0038680644454928475,0.005554558233636428,-0.0004602982370023722,1.1311904803592892,54.59654098806349,265,-0.0602200948965379,6835.8,305.69241655999997,1,0
2019-06-15 00:00:00+00:00,0.00067560407945701,0.00045356611147843177,0.0006101627785369114,7.067995749998696e-07,7.232269395214757e-07,0.00028838129742006394,0.0003872227820369461,1.385381354782443,0,0.00067560407945701,0.0,9.884148461688217e-05,0.4327416298022976,4.645505813003261,242,0.018264472497358852,7895.6,137.82123663000002,5,1
2019-06-16 00:00:00+00:00,0.0023122146749485536,0.0029068088920906794,0.0019181462406574787,2.257719910684382e-05,6.828178893142066e-06,0.0013952964514907583,0.0009169182234577951,2.5998256238045143,0,0.0023122146749485536,0.0,-0.0004783782280329632,-1.6336243413764147,12.668786326518498,263,0.01687888567197504,8030.0,261.32909025000004,6,1
2019-06-17 00:00:00+00:00,0.001359139609238248,0.0006896688008425121,0.0013194708993333447,4.3163788555769835e-06,2.510072774093568e-06,0.00073431692918055,0.0006248226800576978,0.49739834779891096,0,0.001359139609238248,0.0,-0.00010949424912285225,-0.782822597046802,7.009913720968383,255,0.0337093372717554,8305.3,182.89497490000002,0,0
2019-06-21 00:00:00+00:00,0.0015982514208037549,0.0012320430671540347,0.0011828381278369056,1.2243711045573813e-05,2.3065270180516837e-06,0.0006819475101619187,0.000916303910641836,4.214799082001953,1,0.0011828381278369056,0.00041541329296684924,0.00023435640047991726,0.2647423083167673,14.379511350399952,264,0.060323252742486844,8978.5,132.20604232,4,0
2019-06-22 00:00:00+00:00,0.006274291742971337,0.004756598369532104,0.0047721207270413615,0.00045898986466878707,3.589206191868128e-05,0.0038568676022026306,0.0024174241407687053,4.118315725451435,1,0.0047721207270413615,0.0015021710159299753,-0.0014394434614339252,-3.1326499000980066,34.977996737359526,284,0.0438641964315476,9381.1,383.35089208999995,5,1
2019-06-23 00:00:00+00:00,0.0023052491796103055,0.0018887351414898623,0.0021062912164058986,1.1665422394691516e-05,7.843160095837746e-06,0.0012578415018812904,0.0010474076777290148,1.330852394455275,0,0.0023052491796103055,0.0,-0.0002104338241522756,-0.618933907645754,6.585457802521394,256,0.005347521048745918,9431.4,214.68147832,6,1
2019-06-24 00:00:00+00:00,0.0015221725469110486,0.0008672725633247064,0.0015308361735960345,4.38580359894202e-06,4.548465840163555e-06,0.0007817749134741269,0.0007403976334369212,-0.0842510952885848,0,0.0015221725469110486,0.0,-4.137728003720566e-05,-0.20089338265515047,5.67861812612432,259,0.02448725768905291,9665.2,164.03230333000002,0,0
2019-06-25 00:00:00+00:00,0.001428451122722235,0.0013378141630860454,0.0012089101099909698,4.114015761424705e-06,2.1117606802271606e-06,0.0007076673280435609,0.0007207837946786741,2.692138515303582,0,0.001428451122722235,0.0,1.3116466635113228e-05,-0.5072719522596941,6.048621884826632,270,0.0670043874645696,10335.0,260.54016095,1,0
2019-06-26 00:00:00+00:00,0.03324360159643065,0.016916629587473263,0.02649657999390976,0.01184622405305894,0.007014936643752199,0.02006889401043175,0.013174707585998906,1.3841041649704746,0,0.03324360159643065,0.0,-0.006894186424432843,-1.694177375249863,32.157705917436395,283,0.07464691045833227,11136.0,815.37424355,2,0
2019-06-27 00:00:00+00:00,0.02081071573576533,0.01700783279632858,0.021101746094782717,0.0005841015466778141,0.0005922912460173098,0.012187372787764406,0.008623342948000925,-0.26138990615135355,0,0.02081071573576533,0.0,-0.003564029839763481,-0.5685882822893156,4.046090354779667,283,-0.1270153121417028,9807.7,941.1797660499999,3,0
2019-06-28 00:00:00+00:00,0.006770568913061628,0.005375600241048959,0.00651666229036322,5.901051442445175e-05,4.451959252440087e-05,0.003143868545605077,0.003626700367456551,0.775484988491053,0,0.006770568913061628,0.0,0.000482831821851474,-0.01842724908000843,3.8618938259479623,273,0.10412602947063831,10884.0,471.30655426,4,0
2019-06-29 00:00:00+00:00,0.005097456338241139,0.0051392934813199375,0.004721488821901396,6.105425114314866e-05,7.306848423651112e-05,0.0030616643343230783,0.002035792003918061,0.8688487706246978,0,0.005097456338241139,0.0,-0.0010258723304050173,-0.9708137691861641,7.049042587362462,277,-0.036680758916372014,10492.0,319.30007842,5,1
2019-06-30 00:00:00+00:00,0.004778234597404889,0.005042961381659837,0.0034016985002997377,9.288873503065876e-05,1.0875359426350311e-05,0.0030168283104312814,0.0017614062869736066,5.975363947194934,1,0.0034016985002997377,0.001376536097105151,-0.0012554220234576748,-1.5589887085190777,12.205325509344755,262,-0.09552846515943614,9536.1,316.25253225999995,6,1
2019-07-01 00:00:00+00:00,0.006342082884658009,0.0040269099898819745,0.006056919907547179,6.56328816208487e-05,4.820346244278846e-05,0.003133350820064195,0.003208732064593814,0.8259417187245451,0,0.006342082884658009,0.0,7.538124452961901e-05,0.15443477100753683,4.895295357934184,270,-0.017166033181416296,9373.8,518.4432857099999,0,0
2019-07-02 00:00:00+00:00,0.01136363460490573,0.008628896275456193,0.011111133913814972,0.0005194442394652026,0.0004983393097156605,0.004737476152129784,0.0066261584527759505,0.2276378908181729,0,0.01136363460490573,0.0,0.0018886823006461669,0.8842990193775093,12.067732306660021,258,0.021435385137992924,9576.9,592.08757001,1,0
2019-07-03 00:00:00+00:00,0.0052688333638804385,0.006157965337271679,0.004326312112778841,7.581223965822539e-05,1.9859442395120754e-05,0.0021111533133718182,0.0031576800505086202,3.7370520338093858,1,0.004326312112778841,0.0009425212511015978,0.001046526737136802,0.9874205786533405,8.192786822938796,282,0.10197163921487729,10605.0,442.23992267,2,0
2019-07-04 00:00:00+00:00,0.0030920736730651807,0.0028195119826835975,0.002584705493631968,7.901664437596356e-05,1.4755728014523955e-05,0.0021714366099565554,0.0009206370631086257,2.3589575027547895,0,0.0030920736730651807,0.0,-0.0012507995468479297,-2.920613641792847,24.793633149707812,278,-0.06727682604488727,9915.0,284.66980165999996,3,0
2019-07-05 00:00:00+00:00,0.003355537900631307,0.00237481031974241,0.0028993165427254053,2.4099721711213023e-05,9.603677911205176e-06,0.0018648408547961084,0.001490697045835198,2.7128374371915696,0,0.003355537900631307,0.0,-0.00037414380896091037,-0.5007945854226166,6.421093373413431,277,-0.014988214024670654,9767.5,279.24731161,4,0
2019-07-06 00:00:00+00:00,0.0026081549913041357,0.00261233646153639,0.001982548796385128,3.2947240095670126e-05,2.7373524427608045e-06,0.0010562535721143995,0.0015519014191897366,4.869653791394762,1,0.001982548796385128,0.0006256061949190075,0.0004956478470753371,1.4046047460526454,14.530263942650784,251,0.023724525049624745,10002.0,203.15522029,5,1
2019-07-07 00:00:00+00:00,0.0013047361851678892,0.000920278243477643,0.0011383898032090536,3.844167063262296e-06,1.6859412200501423e-06,0.0006521465063644054,0.000652589678803484,2.2511399342948444,0,0.0013047361851678892,0.0,4.43172439078569e-07,-0.32527912971678385,6.774513207281533,247,0.020092723265095813,10205.0,177.85861969999996,6,1
2019-07-08 00:00:00+00:00,0.0022519298843101457,0.0020747365441429497,0.002011588860902508,6.444342911349256e-05,2.0291983570142524e-05,0.0004493215224807915,0.001802608361829354,0.965636332885561,0,0.0022519298843101457,0.0,0.0013532868393485624,4.506799228640945,38.12327201615928,250,0.0732887103537685,10981.0,287.24901927,0,0
2019-07-09 00:00:00+00:00,0.0033104533371672725,0.0019958568919789875,0.0024061580688112443,8.723348415464548e-05,9.559645551616248e-06,0.0020489923388126367,0.001261460998354636,4.525579192315892,1,0.0024061580688112443,0.0009042952683560282,-0.0007875313404580007,-2.445869973299503,23.879736609621162,276,0.021709630713203865,11222.0,302.66235766,1,0
2019-07-10 00:00:00+00:00,0.004756219907636578,0.005626107360766695,0.004441476203459629,0.00011830657907643633,6.069057478078559e-05,0.0027924926499597567,0.001963727257676821,0.8046283031084217,0,0.004756219907636578,0.0,-0.0008287653922829357,-1.1421800003706475,15.689398668100111,277,-0.039905317428845066,10783.0,506.32947912,2,0
2019-07-11 00:00:00+00:00,0.004788682202643852,0.004848873618877153,0.00466541769962018,5.557943939304272e-05,3.272624246972262e-05,0.002898298800124108,0.001890383402519743,0.44037783427899674,0,0.004788682202643852,0.0,-0.001007915397604365,-1.0370401260951834,7.271154686163032,268,-0.0657324698777515,10097.0,432.97387858999997,3,0
2019-07-12 00:00:00+00:00,0.0023378607359786224,0.001807884201691385,0.0019031001669922835,1.2068543878915719e-05,4.911025279938599e-06,0.0009023281397211593,0.0014355325962574633,3.2997978002494577,1,0.0019031001669922835,0.0004347605689863389,0.000533204456536304,0.9553904036199986,6.624282639343348,260,0.03703947096384397,10478.0,217.58016418,4,0
2019-07-13 00:00:00+00:00,0.002374184777167533,0.002744182966547355,0.002203178167964692,1.4130282625646885e-05,9.646674013684121e-06,0.0014423895304225515,0.0009317952467449819,1.0206008254074999,0,0.002374184777167533,0.0,-0.0005105942836775696,-0.9669802343467738,7.520436889581115,243,-0.03407269663587975,10127.0,218.71870372,5,1
2019-07-14 00:00:00+00:00,0.005952742491121599,0.003599802522824603,0.006186688177855078,7.472547168910219e-05,5.903240422598681e-05,0.0034955175946117787,0.002457224896509821,-0.6334311726918089,0,0.005952742491121599,0.0,-0.0010382926981019579,-0.7603903780252818,6.326386604948314,244,-0.10917498557073912,9079.6,292.68077072000006,6,1
2019-07-15 00:00:00+00:00,0.004998055205716522,0.0030581587286252084,0.004842591436621986,4.76480884157398e-05,5.634081159291214e-05,0.0020364812984305846,0.0029615739072859377,0.427211117543196,0,0.004998055205716522,0.0,0.000925092608855353,0.5893593003709294,5.722221161381082,276,0.06356677838765634,9675.5,315.87558668,0,0
2019-07-16 00:00:00+00:00,0.006984338001135023,0.006688838959646929,0.00516104511560351,0.00035799487355813093,6.017276877093023e-05,0.005110140067443637,0.0018741979336913857,3.636788609329123,1,0.00516104511560351,0.0018232928855315134,-0.003235942133752251,-3.0007043160734472,22.016463789953377,267,-0.1382628856531305,8426.1,431.0620109899999,1,0
2019-07-17 00:00:00+00:00,0.004910486250181058,0.0034100185573010615,0.004189164028212253,3.7345625800997464e-05,2.0022175092105727e-05,0.002232281893450332,0.0026782043567307257,2.874160058811264,0,0.004910486250181058,0.0,0.0004459224632803937,0.3434881378522088,4.646350815168676,266,0.025114846526685497,8640.4,465.59689874,2,0
2019-07-18 00:00:00+00:00,0.0059584737805875275,0.012490153470371487,0.00562408535184,0.00033847027109177127,0.00019339429419499164,0.0014932386453966975,0.004465235135190829,0.46985095841736246,0,0.0059584737805875275,0.0,0.0029719964897941312,3.488036906088655,28.600374419483902,261,0.09132093618011261,9466.6,480.0806865,3,0
2019-07-19 00:00:00+00:00,0.0038854117740035384,0.0006949120278560094,0.0035774224760286803,5.010188044312682e-05,3.527867830935819e-05,0.0018286571365475138,0.0020567546374560246,0.9517303435513803,0,0.0038854117740035384,0.0,0.00022809750090851087,0.2754290654553651,9.956373431366263,242,-0.006666585370355804,9403.7,195.26287677,4,0
2019-07-24 00:00:00+00:00,0.0017791259613713876,0.0015631474827824108,0.0014331436111912493,8.164046235414933e-06,4.186959617623934e-06,0.000928529920763128,0.0008505960406082597,2.781621358481578,0,0.0017791259613713876,0.0,-7.793388015486823e-05,-0.21581880522944327,7.737725453737145,254,-0.0007355562551207839,8833.6,170.09786155,2,0
2019-08-03 00:00:00+00:00,0.0006203331415538414,0.0005727268341395208,0.0005434537637762396,9.047214747568836e-07,3.836396195303148e-07,0.0002645179787050829,0.00035581516284875856,2.1631560610120153,0,0.0006203331415538414,0.0,9.129718414367568e-05,0.567740885398062,7.053199782008283,241,0.022381338621533686,9709.6,134.10207301999998,5,1
2019-08-05 00:00:00+00:00,0.001377935055168453,0.0018401691407656272,0.0012710885872911075,3.631521957613207e-06,2.149479461058758e-06,0.000533688585909411,0.0008442464692590421,1.4337520631819254,0,0.001377935055168453,0.0,0.0003105578833496311,0.5704681200162997,5.737892816171814,277,0.060944163583172895,10505.0,257.54842248,0,0
2019-08-06 00:00:00+00:00,0.002987861128205662,0.004404352591458488,0.0020414971984508506,5.6720221368544297e-05,8.047239962846068e-06,0.0019955448659912064,0.000992316262214455,4.645975599587504,1,0.0020414971984508506,0.0009463639297548113,-0.0010032286037767514,-2.1582932534156027,19.060678474046973,253,-0.024280988609008958,10253.0,328.62372395,1,0
2019-08-07 00:00:00+00:00,0.0025447755132355964,0.0024396764280750784,0.0021911456626912138,3.090867829664861e-05,1.2434287141227718e-05,0.0014362197607166356,0.0011085557525189606,1.7495398090864975,0,0.0025447755132355964,0.0,-0.00032766400819767504,-1.5039736978576124,14.318671800956356,250,0.03911567271261518,10662.0,275.18835792999994,2,0
2019-08-08 00:00:00+00:00,0.0011660181278189152,0.001031724743761729,0.0009738133013938301,2.6465053347198375e-06,9.825560108591968e-07,0.0006274453928788422,0.000538572734940073,3.2679503658178035,1,0.0009738133013938301,0.00019220482642508512,-8.887265793876926e-05,-0.503081974160853,5.8396043549332095,248,0.0026227066363837537,10690.0,144.43140914,3,0
2019-08-09 00:00:00+00:00,0.0010413675450552484,0.0003143439647422408,0.0010018346074638193,2.0323014101587596e-06,1.67395621158292e-06,0.0005669752215213174,0.000474392323533931,0.5931963265550433,0,0.0010413675450552484,0.0,-9.25828979873864e-05,-0.3406602967507003,5.622135343403673,248,-0.009115319422594581,10593.0,135.5737096,4,0
2019-08-14 00:00:00+00:00,0.0019349563944539802,0.0020280140687832272,0.0016957299690612663,1.1963544413685515e-05,4.760623240321802e-06,0.0011953717051170726,0.0007395846893369074,1.996798368240203,0,0.0019349563944539802,0.0,-0.0004557870157801652,-1.0124078339533455,9.586029391525996,263,-0.0783285694681215,8996.3,273.56493122,2,0
2019-08-15 00:00:00+00:00,0.0032235203332746324,0.003513055279870164,0.0027035676264329667,2.5906361765998054e-05,8.267447112238408e-06,0.001417567476997738,0.0018059528562768947,3.139776890934577,1,0.0027035676264329667,0.0005199527068416657,0.0003883853792791567,0.7677213904409993,7.47940159483042,261,0.030067080547963698,9270.9,438.41069948,3,0
2019-08-16 00:00:00+00:00,0.003609376162432747,0.0030561874475222195,0.003285710840400391,2.184765841839236e-05,1.3878786490113922e-05,0.0017532295594697943,0.001856146602962952,1.5927942379544775,0,0.003609376162432747,0.0,0.00010291704349315776,0.22074238068577556,5.0310873807204075,247,0.006140167364405258,9328.0,307.53195645000005,4,0
2019-08-21 00:00:00+00:00,0.001869437447770692,0.002398986961393702,0.0017218403123128471,1.5067000161514583e-05,5.5530218649418775e-06,0.001153011056355274,0.0007164263914154182,1.157102397741843,0,0.001869437447770692,0.0,-0.00043658466493985573,-1.0438323077049563,12.93380090982588,245,-0.061520586233747565,9121.8,280.73202367,2,0
2019-08-29 00:00:00+00:00,0.0011340427533203974,0.0005134073009628236,0.0010083195524504343,9.40279398748827e-06,3.178475786920491e-06,0.0005274431328849669,0.0006065996204354304,1.2627483050499215,0,0.0011340427533203974,0.0,7.915648755046358e-05,1.6321927790941888,21.93407480124056,247,-0.024320601218530413,8570.7,140.08988751,3,0
2019-09-24 00:00:00+00:00,0.009656595469982194,0.011002256514675618,0.010456328975950857,0.0009671818268423232,0.0008804754570704539,0.006539358128868663,0.003117237341113531,-0.5912966923805301,0,0.009656595469982194,0.0,-0.003422120787755132,-2.851321322144589,31.11582392832798,250,-0.12402697835384835,7791.2,533.55550278,1,0
2019-09-25 00:00:00+00:00,0.0030627239510180857,0.002369657260748713,0.003135873040914051,1.5452121579395657e-05,1.3434979380734288e-05,0.0015268317935760688,0.001535892157442017,-0.4278487359232066,0,0.0030627239510180857,0.0,9.060363865948193e-06,0.1348141405576697,4.941896683392105,267,-0.011385028294023769,7703.0,277.3500439,2,0
2019-10-01 00:00:00+00:00,0.0013207983851607756,0.0009862576974645138,0.001220818066129385,2.9748569218869028e-06,1.7063182828974387e-06,0.0006551587149846616,0.000665639670176114,1.40442359128754,0,0.0013207983851607756,0.0,1.0480955191452404e-05,0.003195198537247075,5.11580849792812,240,0.00026299179617161883,7605.8,148.76999099,1,0
2019-10-26 00:00:00+00:00,0.017153429136643646,0.016110962710005436,0.017876966511844682,0.0020935981078815486,0.0024776937458361316,0.006707942573031721,0.010445486563611925,-0.3219140703138739,0,0.017153429136643646,0.0,0.003737543990580204,1.257998470752183,21.345811324870738,275,0.06587176658612748,8331.1,403.90989597,5,1
2019-10-28 00:00:00+00:00,0.0032977691509969583,0.001929985235462535,0.0023154040973306636,0.00010685559145206357,8.140981854878018e-06,0.002155039961185271,0.001142729189811687,4.868364816293797,1,0.0023154040973306636,0.0009823650536662947,-0.0010123107713735837,-2.7109237395379804,29.476641877439967,247,-0.03518307475753879,8305.1,143.23063131,0,0
2019-11-25 00:00:00+00:00,0.003947038399524573,0.003950472729581866,0.0031898995974059398,6.382658384317314e-05,1.4072317808663604e-05,0.001661841116483278,0.0022851972830412954,3.3833160973212366,1,0.0031898995974059398,0.0007571388021186333,0.0006233561665580174,1.2747354290874282,12.29080001251909,262,0.03190065669720887,6475.1,212.41000312,0,0
2019-12-23 00:00:00+00:00,0.0014002203943596903,0.0009473585038194017,0.001177605490580542,6.402710831593876e-06,3.1549317028731466e-06,0.0008783919333958399,0.0005218284609638505,2.101183308381482,0,0.0014002203943596903,0.0,-0.0003565634724319893,-1.2089682973452394,9.796982785516342,242,-0.026981248967905103,6607.3,114.75703876,0,0
2020-01-07 00:00:00+00:00,0.0014353743049177435,0.001529303360466946,0.0012594127168096276,3.821836862194187e-06,2.326353997136128e-06,0.0006088881479672698,0.0008264861569504738,2.1234588871381472,0,0.0014353743049177435,0.0,0.000217598008983204,0.40658994668047177,5.564973038964012,268,0.05401030587954203,7320.6,295.12798378,1,0
2020-01-08 00:00:00+00:00,0.0024741723882533507,0.0018763331546491574,0.0023794891154974565,1.4607675204542901e-05,1.693752990886354e-05,0.0013019120719126938,0.0011722603163406566,0.4650200847819329,0,0.0024741723882533507,0.0,-0.00012965175557203717,-0.3230330767063658,7.158836552923678,269,-0.01173428872569282,7235.2,300.63823128,2,0
2020-01-14 00:00:00+00:00,0.002097261744096541,0.0021024973209943943,0.002068599391329718,1.015778648519292e-05,6.378807292041338e-06,0.0009412738798124965,0.0011559878642840439,0.23656140246007615,0,0.002097261744096541,0.0,0.00021471398447154742,-0.1843598118239057,6.928114626194077,272,0.08342596599584162,7939.7,341.79180936999995,1,0
2020-01-15 00:00:00+00:00,0.0011815245921936459,0.0007079809079438036,0.0009189493290266289,3.3317476367559136e-06,1.0093796912248184e-06,0.0007071128337093433,0.0004744117584843024,4.27213579283996,1,0.0009189493290266289,0.00026257526316701696,-0.0002327010752250409,-1.0348474509818681,7.159914268393198,269,-0.004784909549114147,7901.8,171.19360286,2,0
2020-01-16 00:00:00+00:00,0.0009429556647222242,0.0005605034345846064,0.000769238341846188,2.2695660312849524e-06,1.2128250964879234e-06,0.0005583290563502429,0.0003846266083719815,2.601997913507386,0,0.0009429556647222242,0.0,-0.00017370244797826145,-1.079265712887534,7.6574034525842825,249,-0.008489705812820603,7835.0,72.4321858,3,0
2020-01-17 00:00:00+00:00,0.0009443301316209476,0.0005346447831926218,0.0008581984205636497,1.437468023567289e-06,1.1631313848498456e-06,0.00048636125673794984,0.00045796887488299776,1.4851701853014236,0,0.0009443301316209476,0.0,-2.8392381854952086e-05,-0.3716220530878207,4.835838100336465,255,0.02571626081859968,8039.1,147.01552313000002,4,0
2020-01-19 00:00:00+00:00,0.002293845815977923,0.0029829838549795496,0.0014554643523483808,0.00014262409961121098,7.1050055567969555e-06,0.0018338338443535506,0.0004600119716243721,4.0837625103079365,1,0.0014554643523483808,0.0008383814636295421,-0.0013738218727291785,-6.923992398755326,81.31781950879531,255,-0.02515246556980877,7848.0,198.86454314000002,6,1
2020-01-23 00:00:00+00:00,0.0008052993779066756,0.000556060798168376,0.0006442201231660243,1.4399250553788856e-06,5.425218448636459e-07,0.0004279346238185718,0.00037736475408810374,3.516163440063174,1,0.0006442201231660243,0.00016107925474065127,-5.0569869730468075e-05,-0.02528766193804785,6.661107096115164,246,-0.02861764598684502,7571.2,127.42277212000002,3,0
2020-01-27 00:00:00+00:00,0.0006150436748852954,0.0005089953508524182,0.0004658387809388072,1.1302875977991832e-06,2.6274588669761464e-07,0.0002357559275175169,0.00037928774736777863,4.42202722867704,1,0.0004658387809388072,0.00014920489394648823,0.00014353181985026173,0.94552786714762,8.963926850874948,245,0.03390497165709405,8066.2,209.47903004999998,0,0
2020-01-28 00:00:00+00:00,0.0012927223230139297,0.0018522927289108561,0.0009675087424682747,1.0311324598414842e-05,1.127790946159548e-06,0.00044096869107198476,0.000851753631941945,4.905685508252324,1,0.0009675087424682747,0.00032521358054565493,0.0004107849408699602,2.009843570592655,18.51080119598881,279,0.05371220079413419,8511.3,257.73152626,1,0
2020-01-29 00:00:00+00:00,0.0007385162050256462,0.00018026238171006207,0.0006416106891607574,1.047737331196049e-06,4.873717770758074e-07,0.00041968019090597155,0.0003188360141196747,2.5765931612858863,0,0.0007385162050256462,0.0,-0.00010084417678629686,-0.5851199759209623,5.763066278933941,278,-0.00981146629276708,8428.2,228.40056467,2,0
2020-01-30 00:00:00+00:00,0.0007756063930134075,0.0003086985075000179,0.000504364833574655,4.577744370170871e-06,3.917504393601677e-07,0.0004530093963775461,0.00032259699663586154,5.845196707240458,1,0.000504364833574655,0.00027124155943875246,-0.00013041239974168458,-2.0803930318114836,22.829165243155323,262,0.021294633670237317,8609.6,192.8420034,3,0
2020-01-31 00:00:00+00:00,0.00046429342134945235,0.0003331902951091059,0.00040105290807245495,3.132637423434622e-07,1.555498325921334e-07,0.00027872142944124895,0.00018557199190820338,2.803536985182931,0,0.00046429342134945235,0.0,-9.314943753304557e-05,-0.6460317149589515,4.359596811917852,258,-0.02298087458468956,8414.0,235.89343815,4,0
