date,rv_1m,tsrv_1m,rk_1m,rv_2m,tsrv_2m,rk_2m,rv_5m,tsrv_5m,rk_5m,rv_10m,tsrv_10m,rk_10m,rv_15m,tsrv_15m,rk_15m,rv_30m,tsrv_30m,rk_30m,rv_60m,tsrv_60m,rk_60m
2020-11-24 00:00:00+00:00,0.0015358323128869924,0.001304596045768985,0.001108800059682143,0.0014531190593298929,0.0012999344087477464,0.0011092934676597665,0.0012180086027514933,0.0010105398885972014,0.0010929419437075252,0.0014205916238782686,0.0010546925918030056,0.0012718219198571215,0.0010995777110182142,0.0009821690924341102,0.0014392866624271011,0.0010826180081583766,0.001144942374082961,0.0018083199522432947,0.0008361958050875372,,
2020-11-25 00:00:00+00:00,0.0015176851410026483,0.0012693535241027243,0.0009493517353781846,0.0013849240716918964,0.0013274218434192265,0.0009102520282872534,0.0014044219370139169,0.0011458515408249213,0.000938614033508618,0.001205624034250008,0.0008670120499354678,0.0009011946947294131,0.0011074208571301314,0.0008911881213795114,0.0009614012462875402,0.0006799296174392459,0.0008221612938724542,0.0009918012548962927,0.0005365783411546434,,
2020-11-26 00:00:00+00:00,0.03157645578649556,0.014834099692532297,0.010373687868117933,0.0165813009856609,0.013110351804412924,0.009917154769143,0.010362033211694214,0.009989297258071302,0.009184594876442615,0.0094008689357382,0.00922464823227838,0.007829309139242386,0.007035294633191837,0.008476098939092064,0.006705012579779726,0.006654373795987595,0.007637900424220915,0.006471608551173174,0.007394795719570378,,
2020-11-27 00:00:00+00:00,0.0022909290543353415,0.002262327012202143,0.0020082386581677203,0.002364064685019383,0.0022639550855043287,0.0017323822194593565,0.0021832536936099017,0.0021990936643181305,0.0014471967840327838,0.002199138615023984,0.0018498068955025548,0.001250929198432144,0.002055774957140233,0.0015730699689540048,0.0010815946284380442,0.0018672408109408729,0.0013102905942862716,0.0008328322945508011,0.0014932407989582592,,
2020-11-30 00:00:00+00:00,0.002042858693235672,0.0024898505949584085,0.002087667085931991,0.002258662678522928,0.002223263438781985,0.0019242626031375396,0.0028432672630513533,0.0019089251865648778,0.002072929375461406,0.002329962860490855,0.001892119111344971,0.0022674038066462306,0.002206165764661687,0.001549072766079166,0.00239244010086538,0.0021161009764258123,0.0015409418255727435,0.002276167944027284,0.0014566631135313607,,
2020-12-01 00:00:00+00:00,0.004320901913339753,0.004529466435004283,0.0037436888016827014,0.004239127061270672,0.004421800835614601,0.004030756052026299,0.003802939010753935,0.003547077622302851,0.0041482585024587475,0.003427514387744991,0.00400363281418384,0.0029553772270227876,0.004454229168194384,0.0040660421712871144,0.0018454233985471516,0.004035523420516703,0.003482416421185883,0.0007558878805853784,0.0064363372867318296,,
2020-12-02 00:00:00+00:00,0.002014084434809677,0.0019526040510344583,0.001452969047994971,0.0020121973320984385,0.001761186638847898,0.001423754146687509,0.0022246340038503953,0.0014822503262061548,0.001300582935739503,0.0021824562053547507,0.0013712456364034396,0.0012335300029026723,0.001869528099345298,0.001482484943929824,0.001225464977793316,0.001605390544698249,0.0013627226686548474,0.000961375321185605,0.001959452084997303,,
2020-12-09 00:00:00+00:00,0.0012120162248390137,0.0011997439112219573,0.0012222209529942807,0.0013030817694620368,0.0011777400472924105,0.0011432927682071695,0.0009742372558312655,0.0011205900644026226,0.0009614752649589795,0.0010708460383239778,0.0011708205134348777,0.0008709923508624112,0.0010883568414882755,0.0010964021799498168,0.0008461732801082628,0.0012294404016987908,0.0008283151193847544,0.0008072881785359647,0.0009311802238290181,,
2020-12-17 00:00:00+00:00,0.006308042252647748,0.006372758550697196,0.004555280124484463,0.006977451848700883,0.005881940372207407,0.004044190177415463,0.006137511510521828,0.005429900741351103,0.0037049954258380276,0.005763531136659629,0.003675931220396281,0.0030456862034127802,0.007795315939270872,0.00425419571261495,0.0028734183997515044,0.0036195901814069648,0.003172956874252415,0.0031410842268945706,0.004626806814954663,,
2020-12-18 00:00:00+00:00,0.0014377849775333872,0.001623230054023181,0.0011136419907588919,0.0014810823623638033,0.0015836210039934,0.0010036223695728452,0.0015965135977736918,0.0011816140402859372,0.0008474643746455786,0.0016482988262536335,0.0010128184158225701,0.0006557677568370837,0.0013882589841090769,0.0008890657451804,0.0006408496863698138,0.001244437866817649,0.0005109330590099856,0.0006901579052385032,0.0008161402062342916,,
2020-12-19 00:00:00+00:00,0.0016283467207410282,0.0011275031739295695,0.0008509517143774957,0.0013420233929475889,0.0009561303096249432,0.0007937963169766394,0.0011105560439819535,0.0009567647426160613,0.0008533789773078826,0.0009001547631912055,0.0008695823863975867,0.0009251744397497608,0.0008428270739245449,0.0007920738807426737,0.0009700616352565624,0.0009250006777238798,0.0008689566290682966,0.0011922854604515124,0.0008453423265437295,,
2020-12-20 00:00:00+00:00,0.0015574494848263204,0.0015031231066299931,0.0013975380843628698,0.0014719495915823237,0.0014444831073702658,0.0014261299800228022,0.001389799539527802,0.001212621323376221,0.0011881601728171943,0.0013665714927521273,0.0011507588284562875,0.0009962746053485787,0.0015999636180378642,0.0010282042430249231,0.0007962751296249981,0.00198454957632695,0.0005836144673117854,0.0006370439273788296,0.0010266344401925864,,
2020-12-21 00:00:00+00:00,0.0031951326555933806,0.0031965988229181812,0.0030463612591824967,0.003345295895540928,0.0026822124319622613,0.003172824673776196,0.0035032891889201986,0.0024765944286024846,0.003202135281215551,0.0029234586127088163,0.002907269953650571,0.0036192971258881663,0.0023967163917399813,0.002657878486758287,0.003650409332669532,0.0023645276894815365,0.003429949718337991,0.0029724480503746206,0.002103266033744202,,
2020-12-22 00:00:00+00:00,0.0017094689177353651,0.0013938802647250512,0.0011267313410673867,0.001642434896125779,0.0012341535235991655,0.00102416650955595,0.0014999242872924521,0.0011320569283069634,0.0008828716122355493,0.0013776157228781373,0.0010479442152183322,0.0009171755398003459,0.0012795700880600617,0.0009418007912833825,0.0009865812774625892,0.001188823546268181,0.0006959789220860492,0.0010487140088814664,0.0010012071216509327,,
2020-12-23 00:00:00+00:00,0.00442293003873726,0.002117947624946313,0.002110399609871405,0.004202516353822522,0.0018487089779833574,0.002088938385607816,0.002520193686905408,0.002338265658787217,0.001593426949209583,0.002575406973586269,0.0024950318528295496,0.0009261065418651994,0.0025918079246423,0.0022699410698956432,0.000620242948571399,0.0031870913158677373,0.0010447608094615504,0.0003482714672264487,0.0038678588439109377,,
2020-12-24 00:00:00+00:00,0.0014685906545027726,0.0012933822644204931,0.000869638396502094,0.0015579722439794871,0.0010615273056852343,0.0008155459156771011,0.0014206764425978042,0.0008100547194547921,0.0005655275004844911,0.00129832170582939,0.000717801388656002,0.0004605238901358331,0.0011003423719190572,0.0005835901326747695,0.00045694071540232736,0.0010418033405724476,0.00036410782648191303,0.00045933814382636146,0.0011480398650591758,,
2020-12-25 00:00:00+00:00,0.0015940787240477474,0.0012845969534912446,0.0011166018204540186,0.0012824370245188101,0.001106429821654264,0.0010626127314709297,0.0012960228103679654,0.0011715705513678394,0.0010697166639606433,0.001302803841418771,0.0010213818806181253,0.001218297531517449,0.0014988610760151677,0.000979644749474811,0.0012710382779050412,0.0009718786047956438,0.0010844903446844839,0.001229870340025411,0.0008760186615392986,,
2020-12-26 00:00:00+00:00,0.0018337670957129,0.0013739328857062965,0.001432261217794165,0.0016190529615309804,0.0013674803937373224,0.0015554969209011947,0.0015068867129935598,0.0012832103154637876,0.0018152943132262447,0.0013351928836389136,0.0015957111254922295,0.0020389427339911185,0.0017778249627953913,0.0015830564008961724,0.001964049915230767,0.0013535982136470587,0.00227671965641212,0.0023176887013292495,0.001610592431042285,,
2020-12-27 00:00:00+00:00,0.01034951039691151,0.0058000214284269136,0.005226478359577296,0.00787517576415717,0.005625568147511199,0.004791484395951624,0.007451231087782894,0.004935239763259695,0.0036783846004241356,0.008118895172400777,0.004824680407966436,0.002895034238702988,0.004351165763686813,0.004432839378497736,0.0025933319407037236,0.005638728659392542,0.003259305378359173,0.002720350276033147,0.0029125279405309767,,
2020-12-28 00:00:00+00:00,0.01619261946633414,0.001845611694888987,0.001805425516059853,0.009373602676495205,0.001591809314843606,0.001785747260912963,0.0038144178801002198,0.0019597283742556304,0.0019607447900824248,0.0027030147292672344,0.0013262951194034105,0.0019106879240751006,0.0021402357389972214,0.0012425784938010864,0.001669611782701186,0.0018042910964801622,0.0009677834012689611,0.0011364691849681636,0.0012993238196665506,,
2020-12-29 00:00:00+00:00,0.0015612445254639508,0.001532404468937174,0.0014166186281170026,0.0015435616882209402,0.0015960597265105468,0.0013001688843622362,0.0014958153847180005,0.0016133538574811613,0.0012603577803066968,0.0015684313737738729,0.001262903823856461,0.0014253905021442389,0.0015473385096649575,0.0008732529721229402,0.0014458418046774562,0.0014810847121767788,0.00097162130366069,0.001357119673274411,0.0008872737665923288,,
2020-12-30 00:00:00+00:00,0.0023740921629399944,0.0023409012365042127,0.0015236638570584212,0.0025541101215188432,0.00222630382879742,0.0014677989476158482,0.003073504888143123,0.0016219316584288991,0.0013141173960826283,0.00250240934805106,0.0013008709709420676,0.0011200468732709145,0.002247957327311306,0.0014800497382197295,0.001161690351765752,0.0021142133592625817,0.0011768857220104765,0.001282297725467334,0.0016220028390865812,,
2020-12-31 00:00:00+00:00,0.00214445197926095,0.0018002550222482898,0.0017016025861842652,0.002168224076344237,0.001761877124230195,0.00148332100995533,0.0020005209922296873,0.0015599266457209274,0.0010709168986182823,0.0016581436852697515,0.001610571167642855,0.0007030058957629348,0.0019111766995556908,0.0011265760864382216,0.0004939413772790085,0.001564009235535704,0.0006564056279598758,0.0004162744418640445,0.0011267714492044726,,
2021-01-01 00:00:00+00:00,0.0012343598006550466,0.0007934167572113587,0.0005126673995984564,0.0009329256079982455,0.0007154037061560741,0.0004517181794494335,0.0008062511799411401,0.0005585171068283478,0.0003967671226081769,0.0006752788114972983,0.000446924375167669,0.0003342002414076325,0.000905527719216459,0.00046697571843669296,0.00031553985937101883,0.0008271147100449597,0.00023357203193541252,0.00020480607299406438,0.00034601315942816104,,
2021-01-02 00:00:00+00:00,0.050954366396821334,0.011579166829459408,0.006862678499121688,0.048410022988343133,0.005753060175247063,0.006840612813842957,0.008974368232547093,0.007870906870405743,0.007039725078028106,0.008105493992417383,0.008899786662905779,0.006006903124949357,0.005377534131711045,0.00611133130647702,0.005617683527459186,0.006577303847492459,0.005195529353891575,0.005969664294942593,0.004365240261390052,,
2021-01-03 00:00:00+00:00,0.010930491222533744,0.005582718300619582,0.004683469736839117,0.008961898500408409,0.004707111514202845,0.003868857667808264,0.006721110217924896,0.004952402436391451,0.004148234020130529,0.005889656102813468,0.0038313574699536056,0.004305769420361874,0.00562038459480625,0.0029946399477890785,0.004535708037777194,0.005931566139911592,0.003966967423677028,0.0051203911868167576,0.004524568667762938,,
2021-01-04 00:00:00+00:00,0.01264346707234442,0.013273572279104045,0.009830031233473856,0.01292687346360757,0.012747555882268637,0.009176110520011013,0.009360346046832658,0.011958789810250236,0.00982655753141868,0.010489330288125667,0.008370004857321997,0.009939247871214555,0.01389455165629133,0.008912665569629677,0.009728453405353329,0.012122687415325519,0.009066490237545377,0.007383902405496107,0.004241979428361657,,
2021-01-05 00:00:00+00:00,0.005844057192225985,0.0056559572713421385,0.0049142130909383295,0.0052449656493484265,0.005554872859147593,0.004500299047000445,0.005088659778146855,0.004580661136184373,0.004232184013082021,0.00507482053307603,0.0041539431622216955,0.00492620683601218,0.004790729689195547,0.0037158400788084153,0.005098463472938643,0.0050626824412859876,0.004943560703684089,0.005524192790806243,0.005854494010712783,,
2021-01-06 00:00:00+00:00,0.004775810238465659,0.005181836965456936,0.004489167341848841,0.005414091705811211,0.0051937355103705745,0.0040807052066438145,0.0050880720514827685,0.004556821574251831,0.0033167604725433666,0.005420880934654264,0.004039229466865113,0.0033196296675587506,0.0054714649374935425,0.0033125753851737157,0.003095072940060629,0.005034679547062411,0.0028191463330378224,0.0020726158299648988,0.002765506086119392,,
2021-01-07 00:00:00+00:00,0.02572616955146381,0.012390137785526912,0.0041561204340547974,0.020147026767264015,0.01092066300489125,0.003453956351942899,0.014721310173212522,0.0037252592957882007,0.0025811977610496317,0.014406474046412472,0.003269712445163999,0.0023143931665136155,0.006941571605432554,0.002386646596344062,0.002169162586266186,0.004138999248542718,0.002768154700753084,0.0022363111789009955,0.003980820333178847,,
2021-01-08 00:00:00+00:00,0.00878211125027055,0.008313748860473563,0.005988683857696035,0.008843925852146384,0.0068200127469884,0.00604961931827182,0.008721478139677464,0.00569410637877759,0.006534626499318124,0.006129148756364111,0.005590790677442449,0.006443602494072397,0.007133857745185585,0.00588023323932305,0.0059809673869971654,0.006144179878897981,0.005247252759369821,0.006032457602878011,0.00603643863092203,,
2021-01-09 00:00:00+00:00,0.0032897666634423336,0.0030806293330552805,0.0021518646037083705,0.0033229780141490937,0.0028010714882444137,0.0019375664771945419,0.003055596455235006,0.002424432805048846,0.0019284907855981305,0.0025365146119510447,0.0019706020228161896,0.001609989138505082,0.0027540846802490025,0.0017815407538427422,0.0014634045122542288,0.0019199579152565473,0.0014640263572730315,0.0010558657518679882,0.0021431217810648846,,
2021-01-10 00:00:00+00:00,0.010857999139429243,0.011944444646504767,0.007455959764360906,0.01424771675606768,0.008569018832599947,0.0061434064543118005,0.008536998419006772,0.0072933797579438474,0.005002251956476516,0.00880386475356072,0.006329465269985516,0.004304257757760257,0.006892835043542602,0.004877398300875869,0.003899110454525201,0.007378740434082731,0.0033027892046481205,0.0027105602691825355,0.0055820706636005805,,
2021-01-11 00:00:00+00:00,0.03395603139767335,0.03181881058198183,0.02906972385787823,0.034701419430701715,0.031116719965558832,0.028332547542243305,0.03161966427020967,0.02915701907285728,0.02584534867510469,0.02960669908110354,0.02789555562032815,0.02232356460805085,0.029915090167287613,0.028012118893752404,0.02293607119459943,0.030675826353956066,0.017521701324443775,0.022059330173070633,0.028961529019017388,,
2021-01-12 00:00:00+00:00,0.009726599848799132,0.009193538380678682,0.008675102199989397,0.010251183918256192,0.009478912150054362,0.007975396215884712,0.009935102523338311,0.008974187069766004,0.0072407203751784785,0.011173358959846728,0.0077359184029304195,0.0067405708967064205,0.01036493660709071,0.00787921063399876,0.006115879115353809,0.012779110040557696,0.006412487956939136,0.004977350364573084,0.006874774874440815,,
2021-01-13 00:00:00+00:00,0.006977950991691033,0.006603378171736882,0.006436217012172209,0.007315226025134198,0.006512370175188849,0.005518235181906005,0.00632193745744212,0.006954981876270912,0.005459070372923951,0.006204727193297653,0.0055877392593281176,0.0054906066148215395,0.0073243547962113225,0.004420086254400174,0.005637343435880037,0.0076914937131155915,0.004097749799046183,0.006129845208807985,0.005803513930820737,,
2021-01-14 00:00:00+00:00,0.0035749134129125734,0.0031120056074878323,0.0024430075009359907,0.0035204333221496003,0.002954128362604838,0.0025076020357269885,0.003603924736857743,0.0028673339284900927,0.0028859233820823535,0.0032295593138583433,0.0020437130077245944,0.0026980585753489943,0.002967256151160895,0.002537659799015164,0.002470882047081472,0.0025802709419588785,0.0024277680697083106,0.0017874753603171949,0.0025190234698463324,,
2021-01-15 00:00:00+00:00,0.0067219056017085365,0.0063592774707441485,0.0048204470882766675,0.0067249915186109056,0.0062173649094964005,0.003792494244984722,0.007723553375507595,0.005910677047751742,0.0037991109129000217,0.005666473484681847,0.0034379805992567954,0.004047825450902856,0.008844953766497405,0.0036667499449568055,0.0045613087016607235,0.004340535584541712,0.003523001945474074,0.004965258000902612,0.0033514082942960486,,
2021-01-16 00:00:00+00:00,0.004286995022988927,0.0037521956876150745,0.003030553140707456,0.004163009088973713,0.003756420205015891,0.002745166368971789,0.003673945953240572,0.003060023702687865,0.0023537693175951957,0.003950355646473438,0.002784996028009922,0.0022682291083544787,0.0036933256453180745,0.0024163918519200253,0.0023730679119757844,0.003072371659399621,0.0017427509541676008,0.0019334610152964842,0.0028996985041047966,,
2021-01-17 00:00:00+00:00,0.0036469269233421297,0.0033574662274815374,0.0031308682038171695,0.0036709132854971667,0.0035594343715624837,0.0028374646596771406,0.003667949122119123,0.003268069019216628,0.0027111629867157495,0.003755948758163552,0.003014210967468923,0.0025258263241787955,0.0032245118498212748,0.002613557152893059,0.0021698339213670923,0.0030767861459627976,0.0022868625742052647,0.002048632255253543,0.003939840590598872,,
2021-01-18 00:00:00+00:00,0.0024437386445287077,0.002761536341106821,0.0028218960962763957,0.0025650357768443356,0.002723201508500983,0.002568757265665424,0.0025719370863197654,0.002916004424146995,0.0023414517741869255,0.002688373630767047,0.0025817707030896834,0.0022383031448527453,0.002753162204609327,0.0024610240119998456,0.002062874231371968,0.0028918477894758236,0.002315538941440534,0.0016944824800259493,0.002398485211273784,,
2021-01-19 00:00:00+00:00,0.0021755675923027986,0.0019040944492293233,0.0013484830955176488,0.0021279432035490767,0.0016724942512594124,0.0013785224289482665,0.0018388149718487068,0.0012646100269072978,0.0012716688333433456,0.0013877451142935114,0.0011911559991775256,0.0010708556837533962,0.0013910292431331705,0.0010553097145712075,0.0008594327968164762,0.0011778739774282042,0.0008784026977698946,0.0005846265451592312,0.0011481891497461699,,
2021-01-20 00:00:00+00:00,0.0034487979753257047,0.00330028382847946,0.0029268941701017393,0.0035435682196677783,0.003571474047616234,0.002747859942073035,0.003917204170537326,0.0033415775073856713,0.0024754936531347473,0.004354884137980679,0.002704353845302461,0.0020042578589329796,0.003630256512191665,0.002438407472855262,0.0016816700935065082,0.0024990146630656115,0.0020275157063990128,0.0007434844578666809,0.0030892570113578706,,
2021-01-21 00:00:00+00:00,0.008183113719469942,0.00829464232375267,0.007499501596632881,0.008645170047383528,0.007367090235514326,0.0073122810811756585,0.00897474314726744,0.007177983784146499,0.006933174561380485,0.007979591406520352,0.007136410084736468,0.006997235797657898,0.007475970546489268,0.007675653635350338,0.0068692681742615275,0.007854622144294625,0.00629331297688859,0.006700845072794123,0.008681563349725733,,
2021-01-22 00:00:00+00:00,0.006596221062902301,0.006618543429738736,0.006763095908795833,0.00680298348584643,0.006300485912731421,0.0069479136928893605,0.006148008312132023,0.006601631412327479,0.006380116032592809,0.006466607883220457,0.006260640155240905,0.005453636221399777,0.006314615024611942,0.005793122545537377,0.005167242837120918,0.006063719189265632,0.004400955230837373,0.0040001238194920675,0.0073836270898039805,,
2021-01-23 00:00:00+00:00,0.0028960011471570683,0.0026699879727151467,0.0021417030957449857,0.0030103694105840743,0.0029178724371965842,0.0015397373518391036,0.0028390230310809906,0.002645704523015514,0.0012475824099643811,0.0033137938374083794,0.0017654789293734994,0.0014557498992749608,0.0027507830211396553,0.0011350596240321193,0.0014768194989270682,0.0023063213589931924,0.001072402186866558,0.0011709545278574907,0.0010048207163494633,,
2021-01-24 00:00:00+00:00,0.0017878719743760457,0.0016551509590890308,0.0013811195795409073,0.0017410396326731441,0.0015374810376366083,0.0013480333030061074,0.0019789031119598504,0.0014573903662509365,0.0013925113216764523,0.0016864819134009515,0.0013559381718677118,0.0014268101772007323,0.0020412021440750134,0.0013200049274665535,0.0014070629021286816,0.0016866360384634575,0.0011548777347975454,0.0014420642384011763,0.0016006193520329594,,
2021-01-25 00:00:00+00:00,0.0029999229679081247,0.0028284232460870254,0.002975474953474234,0.0027040620729613563,0.0028798779626417457,0.0030413299744447286,0.003019254690333052,0.0028791686852730346,0.00358133157105574,0.0030199671033789735,0.0027602088874192,0.004092781521254501,0.0031267770185534082,0.002821429822324844,0.0041711141747791,0.003970852764459827,0.003807065654488973,0.004169043910351035,0.0036020769372954015,,
2021-01-26 00:00:00+00:00,0.0036264733815005836,0.003328657035784835,0.0030154809865600703,0.0034769709749114842,0.0033055699473644815,0.0026142082893895286,0.0034550173136012746,0.0030916952372708967,0.001905845415930374,0.003317459930696206,0.00282890501144221,0.0013883690163440745,0.004099093506730022,0.0024273808711780917,0.0013123463842529756,0.0031633298108719233,0.001374406065796662,0.0006705370565137275,0.002464971235819977,,
2021-01-27 00:00:00+00:00,0.004983160871289461,0.0047040496709195466,0.004881108710391977,0.005255662648527814,0.004581438690244877,0.004787763705502191,0.004791407248100744,0.00469841774475934,0.00430485401514606,0.00504057960682583,0.0045489121148535915,0.003247362685634729,0.0051054890946724656,0.004561321525949404,0.002562467094319276,0.004449295336670482,0.003246896059944805,0.002515273875613033,0.004246004639600602,,
2021-01-28 00:00:00+00:00,0.002784052042128369,0.0025862839892247117,0.002281798137547758,0.0027879881541894233,0.0026849368865341054,0.0019493908400181816,0.002809139681706341,0.0026383661960796357,0.0019650434258916384,0.0027397474367545386,0.001917522138835043,0.0021451876849408686,0.0023470461432383745,0.0018633758551565465,0.002452954021430562,0.002462691682050005,0.0018453059842258588,0.0028699302619877767,0.001047718287754972,,
2021-01-29 00:00:00+00:00,0.016626084421548677,0.016033922556162032,0.019890679011188545,0.01593920710395126,0.01470265439361424,0.021384511277714128,0.016596435170135135,0.0175929865733932,0.020637133446097244,0.014765448898443626,0.021024186460979217,0.020608454021674497,0.016236026390425515,0.022104216803850676,0.021336599533213853,0.021318543382255778,0.021505420430466073,0.020463385775537003,0.016716387450722018,,
2021-01-30 00:00:00+00:00,0.003689204654216809,0.0030094966382100924,0.00261111757875124,0.0034345114542182796,0.003021238068993492,0.0020387813536907203,0.0035162905841704885,0.0027941819736426675,0.0017729037762446748,0.002899367779839566,0.00232039314335862,0.001564119178870014,0.0034640827688141975,0.0018669321659511879,0.0014357299977217656,0.003538563715951361,0.0014570300501353197,0.0009490601748082115,0.0016841701958537213,,
2021-01-31 00:00:00+00:00,0.0020157384639595084,0.001548349549762999,0.0013657124132749046,0.001789600598418272,0.00150630608638578,0.001173488424016679,0.00157824891855478,0.0016101032131933682,0.0009373112126167055,0.001482044432624379,0.0012012769950072674,0.0010094757666318961,0.001737114962218828,0.001078165298724707,0.0010898693168787468,0.0011021342887893542,0.0008117996973465827,0.0010260164441392833,0.0010199604447078815,,
2021-02-01 00:00:00+00:00,0.002615772746756108,0.0021793957186543,0.0022075260615309214,0.002566465055304284,0.0020754447089359114,0.0021222325712850483,0.0023450535595218184,0.002024918652792312,0.0019361872303531261,0.0023715974217318587,0.0018322330672837393,0.0016861982759600203,0.0028262833683922834,0.0018899431164395848,0.0014812040039957777,0.0020853373829951335,0.0018004102254372159,0.0011436689194836618,0.0019377969472009432,,
2021-02-02 00:00:00+00:00,0.0018066164590036828,0.0018257580331327628,0.0019132112307087125,0.0017244953094783715,0.00208449920684638,0.0016748704549298997,0.0018398845247422904,0.00217061295443418,0.0015982343853175728,0.002203574780667657,0.0016268866379695488,0.0017097897201581427,0.0022828099197669195,0.0014389773821161327,0.0017564793953730854,0.0027192855581366217,0.0015176496771427228,0.0019062005043041918,0.00145956795596438,,
2021-02-03 00:00:00+00:00,0.001425595652813156,0.0013998130915226278,0.0014005299053903516,0.001399382027367804,0.0014993749524406348,0.0014286017791715518,0.0014411790536659338,0.0014593152591844969,0.0014553890450747186,0.0017172708925127457,0.0011997118236907827,0.0014465913070819108,0.0014169827215410927,0.0011863300112243736,0.0015170532871934786,0.0016287005920621062,0.001243549148291018,0.0014236785796957446,0.001617098272610271,,
2021-02-04 00:00:00+00:00,0.0026404683646567297,0.002526492663852183,0.0026248743483585414,0.002681827479776721,0.0023904855259396316,0.0022428910289769245,0.0028293590696899457,0.0028929873402209934,0.0017171063569349607,0.0022215087871684195,0.0023946937969332427,0.0013555689517295972,0.002648471185776432,0.002021674102179888,0.0012058394339667497,0.002854951218370819,0.0011848410504735254,0.00048616557596798293,0.0016982713161973718,,
